Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
CaliforniaHousingDatasetValuation,14,1,PermutationSamplingSII,,1000,0.005835372441911244,0.0017563472148386823,0.0035308611486166816,0.012440305919920779,0.00024838500514610766,0.764,0.0827092275778865,0.6,1.0,0.011696851137404988,,,,,
CaliforniaHousingDatasetValuation,14,1,PermutationSamplingSII,,2000,0.0023740969985131077,0.0007466801840028733,0.0011430430748969249,0.004298984757850026,0.00010559652429721016,0.764,0.07761758689832074,0.6,0.9,0.010976784407027743,,,,,
CaliforniaHousingDatasetValuation,14,1,PermutationSamplingSII,,3500,0.0013628817461855058,0.0006658024472851441,0.00024849559661293576,0.004016462747787537,9.415868508118486e-05,0.768,0.07125693664765671,0.6,0.9,0.010077252622027659,,,,,
CaliforniaHousingDatasetValuation,14,1,PermutationSamplingSII,,5000,0.000832880135732968,0.0002971038712772026,0.0003273908341212555,0.0018935623005096381,4.201683241937701e-05,0.792,0.06951728606055112,0.7,0.9,0.009831228876620147,,,,,
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,16,0.03779608432383823,0.013869602379611047,0.0067445150567437325,0.07539993235245475,0.0019614579789968096,0.72,0.06998542122237654,0.6,0.9,0.009897433186107873,,,,,
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,50,0.008796830242771739,0.0031948235184482204,0.002355578261429683,0.015704424865317573,0.00045181627491780023,0.728,0.09044109595053955,0.6,0.9,0.01279030244891394,,,,,
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,100,0.002509347440947537,0.0010311328354276623,0.0009504342024423467,0.006298367861587194,0.00014582420404700243,0.73,0.08390957231764809,0.6,1.0,0.011866605518454396,,,,,
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,250,0.0006738282701144828,0.00023612306974965088,0.0003120140363487492,0.0012355610546130494,3.3392844762912455e-05,0.762,0.08302937763840225,0.6,0.9,0.011742127193162586,,,,,
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,500,0.00011916808503828277,4.382343192189871e-05,3.893323782148609e-05,0.00021851373657366606,6.197569177368318e-06,0.87,0.07889543583705187,0.7,1.0,0.011157499537009508,,,,,
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,750,5.941035648428009e-05,2.4628764818888453e-05,1.7833990446900175e-05,0.00014836654941226957,3.4830333231369405e-06,0.904,0.05699982098074284,0.8,1.0,0.008060991988380504,,,,,
CaliforniaHousingDatasetValuation,14,1,SHAPIQ,,1000,0.005917632146132766,0.0019290729022636902,0.0018990161972914138,0.010551227614546249,0.0002728121061187738,0.736,0.07494215456345146,0.6,0.9,0.010598421137709379,,,,,
