Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,50,6601624917481.139,46680537459854.01,1.264092728621998e-05,330081245872976.3,6601624917459.085,0.134,0.12055991820481227,0.0,0.4,0.01704974714038365,,,,,
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,100,0.016056542114626135,0.040185154418178486,1.5375960252754473e-07,0.16043460827174338,0.005683039038424511,0.22,0.1309307341415954,0.0,0.5,0.01851640199545103,,,,,
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,250,0.00017504736634539183,0.00024147197797935767,1.0882174282165611e-08,0.0009445180760649667,3.414929461914649e-05,0.6679999999999999,0.11506874608915582,0.4,0.9,0.016273178132455022,,,,,
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,500,2.2014068983586773e-05,2.7372393526564798e-05,1.965780326238945e-09,0.00010184841687325684,3.8710410159881445e-06,0.8640000000000001,0.07494215456345142,0.7,1.0,0.010598421137709375,,,,,
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,750,1.6000763120471202e-05,2.2144945407746758e-05,1.6083816106180877e-09,9.021039244631e-05,3.131768213364725e-06,0.88,0.06388765649999398,0.7,1.0,0.009035079029052512,,,,,
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,1000,8.308546801577599e-05,0.00011356907671408385,3.6254434790071993e-09,0.00039197180815260296,1.6061092855524784e-05,0.7879999999999999,0.11542291358128089,0.5,1.0,0.016323264979526516,,,,,
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,2000,4.027527337298904e-06,5.0054223595835785e-06,4.910469474729651e-10,1.8059977826732146e-05,7.078736186328636e-07,0.95,0.0580288457473997,0.8,1.0,0.008206518066482897,,,,,
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,3500,1.5528128129756467e-06,1.8124837949560934e-06,1.684147097306258e-10,6.854772588009061e-06,2.563239164408363e-07,0.9540000000000001,0.05424810727442147,0.8,1.0,0.007671840904055743,,,,,
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,5000,8.661717025006194e-07,1.0367864039745682e-06,1.0627698435566186e-10,3.1057490826133774e-06,1.466237393784865e-07,0.9740000000000001,0.044308749769345186,0.9,1.0,0.006266203485560373,,,,,
AdultCensusLocalXAI,14,2,PermutationIQ,inverse_variance_weighting,16,,,,,,0.07600000000000001,0.04763809143009448,0.0,0.2,0.006737043498600911,,,,,
AdultCensusLocalXAI,14,2,PermutationIQ,inverse_variance_weighting,50,0.0004429894339517002,0.0006101297243348593,4.8016698146477886e-08,0.002212271264180854,8.628537309613159e-05,0.528,0.1355864059166248,0.2,0.8,0.019174813412071445,,,,,
AdultCensusLocalXAI,14,2,PermutationIQ,inverse_variance_weighting,100,0.00024451015441148314,0.00031600566745795057,2.256364207664865e-08,0.0012474445796883133,4.468995007057959e-05,0.568,0.15042796092672212,0.3,0.9,0.021273726250270037,,,,,
AdultCensusLocalXAI,14,2,PermutationIQ,inverse_variance_weighting,250,0.00011860674302115689,0.00013433065089701461,2.2428626220145714e-08,0.00041894003775870954,1.8997222834096357e-05,0.682,0.13044664246584597,0.4,0.9,0.01844794109412335,,,,,
AdultCensusLocalXAI,14,2,PermutationIQ,inverse_variance_weighting,500,6.914868834250022e-05,8.446125523090416e-05,8.767634764779611e-09,0.0003153655623484702,1.1944625264260018e-05,0.736,0.10253919111386496,0.5,0.9,0.014501231474799455,,,,,
AdultCensusLocalXAI,14,2,PermutationIQ,inverse_variance_weighting,750,4.9811945527257694e-05,6.532876007792169e-05,5.659731723787164e-09,0.00029819619013302345,9.238881851521484e-06,0.7959999999999999,0.10093440990088967,0.6,1.0,0.014274281139196342,,,,,
