Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,2000,0.001791670623707217,0.0010965128119937244,0.0005599367360615351,0.005979815949163417,0.00015507032900373852,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,3500,0.001200466853732345,0.0007209970518503385,0.00012069043801359067,0.003383714134198815,0.00010196438091577662,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,5000,0.0006875746704352662,0.0003867990282767092,0.00012256940700534303,0.0017094696709534164,5.470164317016564e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,16,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,50,,,,,,0.748,0.07623808036643623,0.6,0.9,0.01078169272235041,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,100,0.05692368541436357,0.024587210677323376,0.03238921242690476,0.09099209734771173,0.01229360533866169,0.9179999999999999,0.07196938124462854,0.7,1.0,0.010178007503175355,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,250,0.011273343973550726,0.008025622482469104,0.0018461819241535752,0.040752433559256174,0.0011349944161194237,0.998,0.014142135623730954,0.9,1.0,0.0019999999999999996,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,500,0.0035172101086328967,0.001918400076011015,0.0004442022917448316,0.009450900319020458,0.0002713027405552354,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,750,0.0017188718359782173,0.001253091475751634,0.00026788949038173614,0.006174076576610829,0.00017721389599020774,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,1000,0.001026075743558663,0.0006472294350430709,0.000160463165392089,0.00358765444387919,9.153206450049871e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,2000,0.0004215323343082983,0.0002834772255997339,0.00011850072096703489,0.0014853966792361638,4.008973370670412e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,3500,0.00023673174682095114,0.00017856419686960662,4.9901761139273e-05,0.0009756171495140502,2.52527908967257e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting,5000,0.00017762052644175027,0.0001161661215097209,2.6076314332830424e-05,0.0005427983447423716,1.642837045273282e-05,1.0,0.0,1.0,1.0,0.0,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,16,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,50,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,100,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,250,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,500,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,750,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,1000,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,2000,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,3500,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,inverse_variance_weighting_optimal,5000,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,16,0.24707959327126494,0.047978175559748905,0.1492836611789436,0.3618275027511431,0.006785138657451426,0.81,0.06468132241526729,0.7,0.9,0.009147320339189786,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,50,0.0823218511373826,0.03925418166845747,0.024511394719754238,0.1912115560690639,0.005551379609538989,0.8960000000000001,0.06047431568147637,0.8,1.0,0.008552359741197578,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQStratified,mean,100,0.03191295243583632,0.017054764360138062,0.005633671653316975,0.09099209734771173,0.0024119079061184546,0.956,0.05405967979549856,0.8,1.0,0.007645193234434084,,,,,
