Game,k,Group,Approximator,Variant,Budget,ErrorSquared_mean,ErrorSquared_std,ErrorSquared_min,ErrorSquared_max,ErrorSquared_se,Error_mean,Error_std,Error_min,Error_max,Error_se
AdultCensusLocalXAI,2,"(4, 5)",PermutationIQ,player_4,1000,0.0003699453035409236,0.00046106328707511623,4.392432669394907e-05,0.0006959662803878981,0.0003260209768469745,0.009876814901756218,0.02334068683382603,-0.006627543035993736,0.02638117283950617,0.01650435793774995
AdultCensusLocalXAI,2,"(4, 5)",PermutationIQ,player_4,10000,1.9165034742143963e-05,5.335600761086514e-06,1.5392195262275584e-05,2.293787422201234e-05,3.772839479868378e-06,-0.0043563194579237345,0.0006123977835672219,-0.004789350083467729,-0.00392328883237974,0.00043303062554399425
AdultCensusLocalXAI,2,"(4, 5)",PermutationIQ,player_5,100,1.3588714695505644e-35,0.0,1.3588714695505644e-35,1.3588714695505644e-35,0.0,3.686287386450715e-18,0.0,3.686287386450715e-18,3.686287386450715e-18,0.0
AdultCensusLocalXAI,2,"(4, 5)",PermutationIQ,player_5,1000,1.3588714695505644e-35,0.0,1.3588714695505644e-35,1.3588714695505644e-35,0.0,3.686287386450715e-18,0.0,3.686287386450715e-18,3.686287386450715e-18,0.0
AdultCensusLocalXAI,2,"(4, 5)",PermutationIQ,player_5,10000,1.3588714695505644e-35,0.0,1.3588714695505644e-35,1.3588714695505644e-35,0.0,3.686287386450715e-18,0.0,3.686287386450715e-18,3.686287386450715e-18,0.0
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,inverse_variance_weighting,100,0.0002913198573127229,0.0004119884932002476,6.770847460736376e-36,0.0005826397146254458,0.0002913198573127229,-0.01206896551724138,0.01706809471829597,-0.024137931034482755,-2.6020852139652106e-18,0.012068965517241376
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,inverse_variance_weighting,1000,0.0006514316070540563,0.00048623044497887486,0.0003076147621901414,0.0009952484519179712,0.0003438168448639149,-0.024543254216488054,0.009905582215992925,-0.03154755857301752,-0.01753894985995859,0.007004304356529465
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,inverse_variance_weighting,10000,0.00033092537198894175,0.0001439191767482176,0.00022915914616749179,0.0004326915978103917,0.00010176622582144995,-0.01796962183476919,0.004004513229926468,-0.020801240295001442,-0.01513800337453694,0.002831618460232251
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,inverse_variance_weighting_optimal,100,0.003430870262482551,0.002506384787277404,0.0016585885831358965,0.005203151941829205,0.0017722816793466546,-0.05642932497111776,0.022208176232484153,-0.07213287698289321,-0.0407257729593423,0.015703552011775455
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,inverse_variance_weighting_optimal,1000,0.0008343457000323925,0.0007704440208611645,0.0002895595083568333,0.0013791318917079519,0.0005447861916755592,-0.027076556615031642,0.014227141800472697,-0.037136665059048474,-0.01701644817101481,0.01006010844401683
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,inverse_variance_weighting_optimal,10000,0.00033994189249581186,0.00012961689902629616,0.00024828890423794585,0.0004315948807536779,9.165298825786601e-05,-0.018266023773714234,0.003548032692611011,-0.020774861750531046,-0.015757185796897423,0.002508837976816811
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,mean,100,0.007418055555555558,0.008758303159196713,0.0012249999999999993,0.013611111111111117,0.0061930555555555575,-0.07583333333333334,0.057747053796901406,-0.1166666666666667,-0.03499999999999999,0.04083333333333335
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,mean,1000,0.0011058085822578461,0.001265811610555568,0.0002107446087293388,0.0020008725557863535,0.0008950639735285074,-0.029624079705505763,0.021364572724942937,-0.04473111395646607,-0.014517045454545453,0.015107034250960306
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,mean,10000,0.00035667611472333033,9.578636276245105e-05,0.0002889449280688066,0.0004244073013778541,6.773118665452375e-05,-0.01879976410992453,0.0025475416128196175,-0.0206011480597042,-0.016998380160144867,0.0018013839497796665
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,player_4,100,0.0012499999999999994,0.001767766952966368,6.770847460736376e-36,0.0024999999999999988,0.0012499999999999994,-0.024999999999999994,0.03535533905932737,-0.04999999999999999,-2.6020852139652106e-18,0.024999999999999994
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,player_4,1000,0.0005302687307783312,0.0001223893051211708,0.0004437264231824418,0.0006168110383742205,8.654230759588931e-05,-0.022950247782994267,0.0026664048745447338,-0.024835680751173712,-0.021064814814814817,0.0018854329681794475
AdultCensusLocalXAI,2,"(4, 6)",PermutationIQ,player_4,10000,0.00031615446759908664,0.00017986033828224204,0.0001889740027332069,0.00044333493246496633,0.00012718046486587972,-0.01740115088911879,0.005168058694172677,-0.021055520237338386,-0.013746781540899197,0.003654369348219595
