"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"168","k=4","PermutationIQ",50,0.0128439974310564,0.0109814727803111,0.0147065220818017
"169","k=4","PermutationIQ",100,0.0113929644911252,0.0100516220474562,0.0127343069347942
"170","k=4","PermutationIQ",250,0.0099533864400921,0.00902725031710731,0.0108795225630769
"171","k=4","PermutationIQ",500,0.00740980659404876,0.00673687946552895,0.00808273372256857
"172","k=4","PermutationIQ",750,0.00593228844529687,0.00540170809109036,0.00646286879950338
"173","k=4","PermutationIQ",1000,0.00466698686129828,0.00422127039177657,0.00511270333081999
"174","k=4","PermutationIQ",2000,0.0030536399870969,0.00277740062069783,0.00332987935349597
"175","k=4","PermutationIQ",3500,0.00208122891289182,0.00188911677801156,0.00227334104777208
"176","k=4","PermutationIQ",5000,0.00162795625593097,0.00147090313961326,0.00178500937224868
"177","k=4","PermutationIQStratified",100,1.49117326435778,0.863786647936525,2.11855988077904
"178","k=4","PermutationIQStratified",250,0.229580077537352,0.196137303336178,0.263022851738527
"179","k=4","PermutationIQStratified",500,0.0655103978170025,0.0534866390670331,0.0775341565669718
"180","k=4","PermutationIQStratified",750,0.0270381409668403,0.021559616605956,0.0325166653277246
"181","k=4","PermutationIQStratified",1000,0.0105612011155312,0.00937337369100742,0.011749028540055
"182","k=4","PermutationIQStratified",2000,0.00350339196752423,0.00319024406944924,0.00381653986559922
"183","k=4","PermutationIQStratified",3500,0.00221930175331671,0.0020153643464981,0.00242323916013532
"184","k=4","PermutationIQStratified",5000,0.00170259563305333,0.00153703566606336,0.0018681556000433
"185","k=4","PermutationSamplingSII",50,0.00059219794127494,0.000524964781851615,0.000659431100698265
"186","k=4","PermutationSamplingSII",100,0.00059219794127494,0.000524964781851615,0.000659431100698265
"187","k=4","PermutationSamplingSII",250,0.00059219794127494,0.000524964781851615,0.000659431100698265
"188","k=4","PermutationSamplingSII",500,0.00065011353823461,0.000578592600077909,0.000721634476391311
"189","k=4","PermutationSamplingSII",750,0.00066158132242093,0.000590286054835558,0.000732876590006302
"190","k=4","PermutationSamplingSII",1000,0.00075940776203628,0.000673125866975403,0.000845689657097157
