"","Facetvar","Approximator","Budget","Prec10_mean","Prec10_ribbon_min","Prec10_ribbon_max"
"110","k=3","PermutationIQ",500,0.466,0.444126523376659,0.487873476623341
"111","k=3","PermutationIQ",750,0.518,0.497260606349761,0.538739393650239
"112","k=3","PermutationIQ",1000,0.502,0.479778480736742,0.524221519263258
"113","k=3","PermutationIQStratified",13,0.032,0.0242067533160081,0.0397932466839919
"114","k=3","PermutationIQStratified",50,0.042,0.0333858208961821,0.0506141791038179
"115","k=3","PermutationIQStratified",100,0.234,0.214079750841653,0.253920249158347
"116","k=3","PermutationIQStratified",200,0.342,0.322186584631331,0.36181341536867
"117","k=3","PermutationIQStratified",350,0.428,0.404088598910963,0.451911401089037
"118","k=3","PermutationIQStratified",500,0.444,0.42297329200803,0.46502670799197
"119","k=3","PermutationIQStratified",750,0.476,0.453582805433219,0.498417194566781
"120","k=3","PermutationIQStratified",1000,0.49,0.46800742240237,0.51199257759763
"121","k=3","PermutationSamplingSII",13,0.002,0,0.004
"122","k=3","PermutationSamplingSII",50,0.002,0,0.004
"123","k=3","PermutationSamplingSII",100,0.002,0,0.004
"124","k=3","PermutationSamplingSII",200,0.002,0,0.004
"125","k=3","PermutationSamplingSII",350,0.036,0.0280409209844662,0.0439590790155338
"126","k=3","PermutationSamplingSII",500,0.048,0.0384211116490056,0.0575788883509944
"127","k=3","PermutationSamplingSII",750,0.1,0.0875460030184552,0.112453996981545
"128","k=3","PermutationSamplingSII",1000,0.136,0.119399041089904,0.152600958910096
"129","k=3","SHAPIQ",13,0.052,0.0394675930288793,0.0645324069711207
"130","k=3","SHAPIQ",50,0.062,0.0525714285714286,0.0714285714285714
"131","k=3","SHAPIQ",100,0.054,0.0411555618325777,0.0668444381674223
"132","k=3","SHAPIQ",200,0.072,0.0571428571428572,0.0868571428571429
"133","k=3","SHAPIQ",350,0.062,0.0506107820411459,0.0733892179588541
"134","k=3","SHAPIQ",500,0.106,0.088524652933288,0.123475347066712
"135","k=3","SHAPIQ",750,0.106,0.0902442106526146,0.121755789347385
"136","k=3","SHAPIQ",1000,0.134,0.116712514848679,0.151287485151321
"137","k=3","SVARMIQ",13,0.06,0.0472224687000012,0.0727775312999988
"138","k=3","SVARMIQ",50,0.048,0.0388571428571429,0.0571428571428571
"139","k=3","SVARMIQ",100,0.048,0.0388571428571429,0.0571428571428571
"140","k=3","SVARMIQ",200,0.088,0.0735325841129461,0.102467415887054
