"","Facetvar","Variant","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"221","K=(4, 5)","inverse_variance_weighting",50,0.0167740339608919,0.0135277735142692,0.0200202944075147
"222","K=(4, 5)","inverse_variance_weighting",100,0.00891945898886591,0.00708518749023652,0.0107537304874953
"223","K=(4, 5)","inverse_variance_weighting",250,0.00436003436871733,0.00377649391124039,0.00494357482619427
"224","K=(4, 5)","inverse_variance_weighting",500,0.00266704757575904,0.00212383947857669,0.00321025567294139
"225","K=(4, 5)","inverse_variance_weighting",750,0.00266423642045904,0.0020573761041653,0.00327109673675278
"226","K=(4, 5)","inverse_variance_weighting",1000,0.00166840297890588,0.00135477253819085,0.00198203341962091
"227","K=(4, 5)","inverse_variance_weighting",2000,0.00094989769133177,0.00076718752878959,0.00113260785387395
"228","K=(4, 5)","inverse_variance_weighting",3500,0.0005635526633341,0.00045903079268215,0.00066807453398605
"229","K=(4, 5)","inverse_variance_weighting",5000,0.00037935046711705,0.000305423625398852,0.000453277308835248
"230","K=(4, 5)","inverse_variance_weighting",7500,0.0003232561469512,0.00025552538198159,0.00039098691192081
"231","K=(4, 5)","inverse_variance_weighting",10000,0.00025160782370352,0.000209111367527771,0.000294104279879269
"232","K=(4, 5)","inverse_variance_weighting_optimal",50,0.0428355510927086,0.027361762063326,0.0583093401220912
"233","K=(4, 5)","inverse_variance_weighting_optimal",100,0.0151963248560021,0.0114640585569024,0.0189285911551019
"234","K=(4, 5)","inverse_variance_weighting_optimal",250,0.00550243448029388,0.00462055787925984,0.00638431108132792
"235","K=(4, 5)","inverse_variance_weighting_optimal",500,0.00390612403995127,0.0030877119551963,0.00472453612470624
"236","K=(4, 5)","inverse_variance_weighting_optimal",750,0.00314471500347172,0.00248504961551271,0.00380438039143073
"237","K=(4, 5)","inverse_variance_weighting_optimal",1000,0.0019376002782527,0.00160484304795449,0.00227035750855091
"238","K=(4, 5)","inverse_variance_weighting_optimal",2000,0.000943365197404,0.00074706288485092,0.00113966750995708
