"","Facetvar","Approximator","Runtime_mean","RuntimeWithCostPerBudget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"40","k=4","SHAPIQ",0.290511145591736,37500.2905111456,0.00344123306001743,0.00310089257563369,0.00378157354440117
"41","k=4","SHAPIQ",0.307922019958496,50000.30792202,0.238942092039739,0.206846666027307,0.271037518052172
"42","k=4","SHAPIQ",0.589851393699646,100000.589851394,0.0124343353587931,0.0108939364338465,0.0139747342837397
"43","k=4","SHAPIQ",1.02274090766907,175001.022740908,0.00472066140786949,0.00415644665089419,0.00528487616484479
"44","k=4","SHAPIQ",1.47558663368225,250001.475586634,0.00275652557645025,0.00241307760553087,0.00309997354736963
"45","k=4","SVARMIQ",6.33538409233093,2506.33538409233,0.010212575564999,0.00908364429957361,0.0113415068304245
"46","k=4","SVARMIQ",7.14868655204773,5007.14868655205,0.0234749184129705,0.0197912219226573,0.0271586149032836
"47","k=4","SVARMIQ",9.71867422580719,12509.7186742258,0.00505670920415113,0.00469377619466094,0.00541964221364132
"48","k=4","SVARMIQ",13.6411075210571,25013.6411075211,0.00816385131328497,0.00688119748895424,0.0094465051376157
"49","k=4","SVARMIQ",17.9828957033157,37517.9828957033,0.00247279454110676,0.00217610455294539,0.00276948452926813
"50","k=4","SVARMIQ",38.3625876331329,50038.3625876331,0.0111635997579927,0.0100176873493658,0.0123095121666196
"51","k=4","SVARMIQ",66.5387336492538,100066.538733649,0.00362010205737015,0.00343018814053115,0.00381001597420915
"52","k=4","SVARMIQ",107.988435678482,175107.988435678,0.00192669663516041,0.00177990482468178,0.00207348844563904
"53","k=4","SVARMIQ",151.189620537758,250151.189620538,0.00108511950445382,0.0010066925015547,0.00116354650735294
