"","Facetvar","Variant","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"589","K=(6, 7, 8)","inverse_variance_weighting_optimal",1000,0.330193551688382,0.284557423617747,0.375829679759017
"590","K=(6, 7, 8)","inverse_variance_weighting_optimal",2000,0.250926289028538,0.229421264125995,0.272431313931081
"591","K=(6, 7, 8)","inverse_variance_weighting_optimal",3500,0.317087672135952,0.295948604073675,0.338226740198229
"592","K=(6, 7, 8)","inverse_variance_weighting_optimal",5000,0.257424419351787,0.242695487980359,0.272153350723215
"593","K=(6, 7, 8)","inverse_variance_weighting_optimal",7500,0.244504715351247,0.233019004844144,0.25599042585835
"594","K=(6, 7, 8)","inverse_variance_weighting_optimal",10000,0.259373714237538,0.248555867333423,0.270191561141654
"595","K=(6, 7, 8)","mean",50,1.6041404753808,1.1504476682015,2.05783328256009
"596","K=(6, 7, 8)","mean",100,0.819878143389569,0.691646945199663,0.948109341579475
"597","K=(6, 7, 8)","mean",250,0.496248241270253,0.402250871346817,0.59024561119369
"598","K=(6, 7, 8)","mean",500,0.666614857243605,0.547527794703984,0.785701919783225
"599","K=(6, 7, 8)","mean",750,0.38765672889023,0.330987345642134,0.444326112138327
"600","K=(6, 7, 8)","mean",1000,0.391343243751337,0.345832874571003,0.436853612931672
"601","K=(6, 7, 8)","mean",2000,0.269344632767603,0.234595342089878,0.304093923445328
"602","K=(6, 7, 8)","mean",3500,0.303337009718358,0.278649241269987,0.32802477816673
"603","K=(6, 7, 8)","mean",5000,0.245026280901502,0.227067338270276,0.262985223532727
"604","K=(6, 7, 8)","mean",7500,0.256621367964702,0.241511189173085,0.27173154675632
"605","K=(6, 7, 8)","mean",10000,0.263040192211472,0.246507295475618,0.279573088947325
"606","K=(6, 7, 8)","player_6",50,11.5419418619979,8.17193326688956,14.9119504571063
"607","K=(6, 7, 8)","player_6",100,4.02057075335508,3.17478547782456,4.8663560288856
"608","K=(6, 7, 8)","player_6",250,2.19649364944018,1.60254475658656,2.79044254229379
"609","K=(6, 7, 8)","player_6",500,4.23897376643679,2.86124294912076,5.61670458375282
"610","K=(6, 7, 8)","player_6",750,1.06338973937967,0.868216678659652,1.25856280009969
"611","K=(6, 7, 8)","player_6",1000,1.17747773095258,0.973131301787646,1.38182416011752
"612","K=(6, 7, 8)","player_6",2000,0.653399653078707,0.545409008855812,0.761390297301602
"613","K=(6, 7, 8)","player_6",3500,0.391592248722814,0.343308665022319,0.439875832423309
"614","K=(6, 7, 8)","player_6",5000,0.321242227355895,0.272804916231513,0.369679538480277
"615","K=(6, 7, 8)","player_6",7500,0.355248681115661,0.320816394210915,0.389680968020407
"616","K=(6, 7, 8)","player_6",10000,0.339445349490654,0.294073528931065,0.384817170050243
"617","K=(6, 7, 8)","player_7",50,4.37170887316859,1.9959352161397,6.74748253019748
"618","K=(6, 7, 8)","player_7",100,1.42446138131337,1.17460935238484,1.6743134102419
"619","K=(6, 7, 8)","player_7",250,0.687995024978325,0.566610377720634,0.809379672236016
"620","K=(6, 7, 8)","player_7",500,0.816681351759321,0.701449266057333,0.93191343746131
"621","K=(6, 7, 8)","player_7",750,0.454187047931912,0.397788918086302,0.510585177777522
"622","K=(6, 7, 8)","player_7",1000,0.358213186877586,0.290753085028109,0.425673288727064
"623","K=(6, 7, 8)","player_7",2000,0.309243620832732,0.270076961299479,0.348410280365984
"624","K=(6, 7, 8)","player_7",3500,0.329869335079882,0.300693380564042,0.359045289595722
"625","K=(6, 7, 8)","player_7",5000,0.2558877692045,0.232722423026986,0.279053115382015
"626","K=(6, 7, 8)","player_7",7500,0.256382305659554,0.238957566079156,0.273807045239953
"627","K=(6, 7, 8)","player_7",10000,0.29907227981238,0.277654379559924,0.320490180064836
"628","K=(6, 7, 8)","player_8",50,3.42004678877469,2.25757676408078,4.5825168134686
"629","K=(6, 7, 8)","player_8",100,2.06641652151501,1.44596230024095,2.68687074278907
"630","K=(6, 7, 8)","player_8",250,0.597690201577486,0.468940362357631,0.72644004079734
"631","K=(6, 7, 8)","player_8",500,0.565401649277755,0.44176300721115,0.689040291344359
"632","K=(6, 7, 8)","player_8",750,0.431401804581738,0.354723101027158,0.508080508136317
"633","K=(6, 7, 8)","player_8",1000,0.486666936080188,0.422683673194229,0.550650198966148
"634","K=(6, 7, 8)","player_8",2000,0.304526556157396,0.267265222793293,0.341787889521499
"635","K=(6, 7, 8)","player_8",3500,0.35950790394385,0.329067725662168,0.389948082225531
"636","K=(6, 7, 8)","player_8",5000,0.303794653501154,0.279000645832439,0.328588661169869
"637","K=(6, 7, 8)","player_8",7500,0.256654962818839,0.235777605510043,0.277532320127634
"638","K=(6, 7, 8)","player_8",10000,0.248666383008579,0.231876308020276,0.265456457996882
"639","K=(9, 10, 11)","inverse_variance_weighting",50,1.27637616188091,0.983694274541435,1.56905804922037
"640","K=(9, 10, 11)","inverse_variance_weighting",100,0.848314540403673,0.667484721120508,1.02914435968684
"641","K=(9, 10, 11)","inverse_variance_weighting",250,0.429362212600027,0.330922637247015,0.527801787953039
"642","K=(9, 10, 11)","inverse_variance_weighting",500,0.267201262689463,0.228188670043215,0.306213855335711
"643","K=(9, 10, 11)","inverse_variance_weighting",750,0.28626693457663,0.206677324259914,0.365856544893346
"644","K=(9, 10, 11)","inverse_variance_weighting",1000,0.263629973512333,0.216294235132963,0.310965711891702
"645","K=(9, 10, 11)","inverse_variance_weighting",2000,0.101027903890154,0.0781985244965112,0.123857283283797
"646","K=(9, 10, 11)","inverse_variance_weighting",3500,0.0488401621208428,0.0415884286830292,0.0560918955586564
"647","K=(9, 10, 11)","inverse_variance_weighting",5000,0.0466373221995531,0.0369582251215775,0.0563164192775288
"648","K=(9, 10, 11)","inverse_variance_weighting",7500,0.0367513404478583,0.0295150264443074,0.0439876544514091
"649","K=(9, 10, 11)","inverse_variance_weighting",10000,0.0242277830842447,0.0203714098668949,0.0280841563015945
"650","K=(9, 10, 11)","inverse_variance_weighting_optimal",50,4.84623488668268,3.1833737430562,6.50909603030915
"651","K=(9, 10, 11)","inverse_variance_weighting_optimal",100,1.58710869803749,1.27153249433866,1.90268490173632
"652","K=(9, 10, 11)","inverse_variance_weighting_optimal",250,0.81209813634393,0.611844525205213,1.01235174748265
"653","K=(9, 10, 11)","inverse_variance_weighting_optimal",500,0.550482651135076,0.401099528744076,0.699865773526075
"654","K=(9, 10, 11)","inverse_variance_weighting_optimal",750,0.310028768316991,0.231990432431653,0.388067104202329
"655","K=(9, 10, 11)","inverse_variance_weighting_optimal",1000,0.327393955805136,0.265291748281745,0.389496163328527
"656","K=(9, 10, 11)","inverse_variance_weighting_optimal",2000,0.110828135488177,0.0853971834952051,0.13625908748115
"657","K=(9, 10, 11)","inverse_variance_weighting_optimal",3500,0.0602324376414457,0.0485735105504288,0.0718913647324625
"658","K=(9, 10, 11)","inverse_variance_weighting_optimal",5000,0.0539622824086526,0.042998851889607,0.0649257129276982
"659","K=(9, 10, 11)","inverse_variance_weighting_optimal",7500,0.0374669670800699,0.0298984620356638,0.045035472124476
"660","K=(9, 10, 11)","inverse_variance_weighting_optimal",10000,0.0246460978673585,0.0207355718458243,0.0285566238888928
"661","K=(9, 10, 11)","mean",50,6.769861734434,4.10967467910092,9.43004878976708
"662","K=(9, 10, 11)","mean",100,2.79859509339835,2.06268805541183,3.53450213138488
"663","K=(9, 10, 11)","mean",250,1.19288895165397,0.85822649239871,1.52755141090922
"664","K=(9, 10, 11)","mean",500,0.904128942202988,0.686953286262688,1.12130459814329
"665","K=(9, 10, 11)","mean",750,0.4646246160816,0.36469356923417,0.564555662929029
"666","K=(9, 10, 11)","mean",1000,0.464416226270049,0.354416576114319,0.57441587642578
"667","K=(9, 10, 11)","mean",2000,0.201302766110829,0.149277554546015,0.253327977675643
"668","K=(9, 10, 11)","mean",3500,0.103370906842128,0.0772050959673488,0.129536717716908
"669","K=(9, 10, 11)","mean",5000,0.0701417594784808,0.0564550671912282,0.0838284517657335
"670","K=(9, 10, 11)","mean",7500,0.05738888570771,0.0462965318619666,0.0684812395534535
"671","K=(9, 10, 11)","mean",10000,0.0431386663946085,0.0360461332469647,0.0502311995422523
"672","K=(9, 10, 11)","player_10",50,5.26370410362404,3.31574716195731,7.21166104529077
"673","K=(9, 10, 11)","player_10",100,2.11086086131896,1.63214364549754,2.58957807714038
"674","K=(9, 10, 11)","player_10",250,1.93232341246577,1.35911809016182,2.50552873476972
"675","K=(9, 10, 11)","player_10",500,1.00258044827202,0.815542146315931,1.18961875022812
"676","K=(9, 10, 11)","player_10",750,0.538036795842508,0.438134928078011,0.637938663607005
"677","K=(9, 10, 11)","player_10",1000,0.514061512842332,0.432902521472951,0.595220504211713
"678","K=(9, 10, 11)","player_10",2000,0.151689164417323,0.118845311172761,0.184533017661886
"679","K=(9, 10, 11)","player_10",3500,0.112636380973262,0.0921334884617257,0.133139273484798
"680","K=(9, 10, 11)","player_10",5000,0.107988301169742,0.090144670129524,0.125831932209961
"681","K=(9, 10, 11)","player_10",7500,0.0480617514619432,0.0391426464353564,0.0569808564885301
"682","K=(9, 10, 11)","player_10",10000,0.0382729282162394,0.0308687651996962,0.0456770912327826
"683","K=(9, 10, 11)","player_11",50,11.812022285661,7.44298263880514,16.1810619325169
"684","K=(9, 10, 11)","player_11",100,13.6022627089852,8.20646131997042,18.9980640980001
"685","K=(9, 10, 11)","player_11",250,8.73518205879836,4.03236929637109,13.4379948212256
"686","K=(9, 10, 11)","player_11",500,5.53112721154716,3.72459222959936,7.33766219349496
"687","K=(9, 10, 11)","player_11",750,2.62593018342727,1.91100954374616,3.34085082310837
"688","K=(9, 10, 11)","player_11",1000,1.67389888045829,1.21301283135476,2.13478492956182
"689","K=(9, 10, 11)","player_11",2000,0.824549312797777,0.65754525491369,0.991553370681865
"690","K=(9, 10, 11)","player_11",3500,0.556708701633485,0.433821029846045,0.679596373420925
"691","K=(9, 10, 11)","player_11",5000,0.388371474799849,0.307643185365188,0.46909976423451
"692","K=(9, 10, 11)","player_11",7500,0.226581430048544,0.186089850167647,0.267073009929442
"693","K=(9, 10, 11)","player_11",10000,0.196894005191791,0.149218459465206,0.244569550918375
"694","K=(9, 10, 11)","player_9",50,27.4477141588335,14.3631570698538,40.5322712478131
"695","K=(9, 10, 11)","player_9",100,3.35989548229747,2.68193444949786,4.03785651509709
"696","K=(9, 10, 11)","player_9",250,2.61480133695172,1.96718685693251,3.26241581697093
"697","K=(9, 10, 11)","player_9",500,2.3717324877717,1.34554407982389,3.39792089571952
"698","K=(9, 10, 11)","player_9",750,1.11053653770031,0.775874381022957,1.44519869437766
"699","K=(9, 10, 11)","player_9",1000,0.950709569806512,0.713575557295232,1.18784358231779
"700","K=(9, 10, 11)","player_9",2000,0.598402278856226,0.457841679814057,0.738962877898395
"701","K=(9, 10, 11)","player_9",3500,0.281483939539147,0.212028452809894,0.3509394262684
"702","K=(9, 10, 11)","player_9",5000,0.166590679995047,0.132230127507301,0.200951232482794
"703","K=(9, 10, 11)","player_9",7500,0.153597930851072,0.116314927893075,0.190880933809068
"704","K=(9, 10, 11)","player_9",10000,0.123681900403347,0.0960452129407681,0.151318587865925
