"","Facetvar","Approximator","Runtime_mean","RuntimeWithCostPerBudget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"21","k=4","PermutationIQStratified",0.464374208450317,25000.4643742085,0.0129121340662884,0.00957813961019946,0.0162461285223774
"22","k=4","PermutationIQStratified",0.612194118499756,37500.6121941185,0.00498634558375644,0.0035932775264143,0.00637941364109858
"23","k=4","PermutationIQStratified",0.765562129020691,50000.765562129,0.0030322148845122,0.00212119260179328,0.00394323716723112
"24","k=4","PermutationIQStratified",1.36409461975098,100001.36409462,0.00096120018207603,0.000854130691043,0.00106826967310906
"25","k=4","PermutationIQStratified",2.26706218242645,175002.267062182,0.00062073352477783,0.000548768069354196,0.000692698980201464
"26","k=4","PermutationIQStratified",3.2181596326828,250003.218159633,0.00044488250496028,0.000394730913462697,0.000495034096457863
"27","k=4","PermutationSamplingSII",9.52672958374023e-05,2500.0000952673,0.00038337482337552,0.000336149421445965,0.000430600225305075
"28","k=4","PermutationSamplingSII",9.4761848449707e-05,5000.00009476185,0.00038337482337552,0.000336149421445965,0.000430600225305075
"29","k=4","PermutationSamplingSII",9.37366485595703e-05,12500.0000937366,0.00038337482337552,0.000336149421445965,0.000430600225305075
"30","k=4","PermutationSamplingSII",0.00334260463714599,25000.0033426046,0.00039918705753446,0.000350944279710318,0.000447429835358602
"31","k=4","PermutationSamplingSII",0.00642081260681152,37500.0064208126,0.00042355782680591,0.000370840964566455,0.000476274689045365
"32","k=4","PermutationSamplingSII",0.00640658378601074,50000.0064065838,0.00040685266265613,0.00035709872789528,0.00045660659741698
"33","k=4","PermutationSamplingSII",0.0155064344406128,100000.015506434,0.00045184243195057,0.000393329372408073,0.000510355491493067
"34","k=4","PermutationSamplingSII",0.0277671670913696,175000.027767167,0.00053288444167388,0.000459338265093651,0.000606430618254109
"35","k=4","PermutationSamplingSII",0.0430032920837402,250000.043003292,0.00064288871332426,0.000545421228709149,0.000740356197939371
"36","k=4","SHAPIQ",0.079906210899353,2500.0799062109,0.913254178921409,0.791897785464646,1.03461057237817
"37","k=4","SHAPIQ",0.0930850219726562,5000.09308502197,0.452665089408855,0.395505963019058,0.509824215798651
"38","k=4","SHAPIQ",0.14033447265625,12500.1403344727,0.116482923944647,0.10223562249587,0.130730225393424
"39","k=4","SHAPIQ",0.202692093849182,25000.2026920938,0.0319302763135464,0.0279194409724852,0.0359411116546075
"40","k=4","SHAPIQ",0.291824450492859,37500.2918244505,0.0120809519223383,0.0105753688973874,0.0135865349472891
"41","k=4","SHAPIQ",0.308462119102478,50000.3084621191,0.948359913847564,0.813738908365256,1.08298091932987
"42","k=4","SHAPIQ",0.591408133506775,100000.591408134,0.0474997375579253,0.0406941712464624,0.0543053038693882
"43","k=4","SHAPIQ",1.0294754743576,175001.029475474,0.0182365071016259,0.0156307637036309,0.0208422504996209
"44","k=4","SHAPIQ",1.48347913742065,250001.483479137,0.0104972452249112,0.00896444618546301,0.0120300442643594
"45","k=4","SVARMIQ",6.2729060125351,2506.27290601254,0.0236822528225729,0.0209458587967935,0.0264186468483524
"46","k=4","SVARMIQ",7.09662947177887,5007.09662947178,0.068832278383856,0.0604881444068617,0.0771764123608503
"47","k=4","SVARMIQ",9.69188985824585,12509.6918898582,0.0126719380778211,0.0112414376202661,0.014102438535376
"48","k=4","SVARMIQ",13.6171659612656,25013.6171659613,0.0257252705210565,0.0222486021324477,0.0292019389096653
"49","k=4","SVARMIQ",17.9906764507294,37517.9906764507,0.00704486158596418,0.0060998802395219,0.00798984293240646
"50","k=4","SVARMIQ",38.5227617359161,50038.5227617359,0.0396036114668799,0.0336596136418163,0.0455476092919435
"51","k=4","SVARMIQ",66.7235328722,100066.723532872,0.0102610918329097,0.00895210916764741,0.011570074498172
"52","k=4","SVARMIQ",108.397035140991,175108.397035141,0.00530204254221493,0.00460978421269169,0.00599430087173817
"53","k=4","SVARMIQ",151.693431100845,250151.693431101,0.00295234146477162,0.00257417339171554,0.0033305095378277
