"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"79","k=2","PermutationIQStratified",5000,7.21611027979262e-06,5.80077559319315e-06,8.63144496639208e-06
"80","k=2","PermutationSamplingSII",50,0.00040688574935281,0.000332522301878214,0.000481249196827406
"81","k=2","PermutationSamplingSII",100,0.00040688574935281,0.000332522301878214,0.000481249196827406
"82","k=2","PermutationSamplingSII",250,0.00040688574935281,0.000332522301878214,0.000481249196827406
"83","k=2","PermutationSamplingSII",500,0.00038899382408379,0.000316820476295355,0.000461167171872225
"84","k=2","PermutationSamplingSII",750,0.00032464754450649,0.000267589862684543,0.000381705226328437
"85","k=2","PermutationSamplingSII",1000,0.00033687929315839,0.000279384601981123,0.000394373984335657
"86","k=2","PermutationSamplingSII",2000,0.00029527699174089,0.00024565893160214,0.00034489505187964
"87","k=2","PermutationSamplingSII",3500,0.00027020682698602,0.000226544649021178,0.000313869004950862
"88","k=2","PermutationSamplingSII",5000,0.00018037201198938,0.000140055357745476,0.000220688666233284
"89","k=2","SHAPIQ",50,0.014250496800034,0.00970224941720856,0.0187987441828594
"90","k=2","SHAPIQ",100,0.00515779955949203,0.00366651207967022,0.00664908703931384
"91","k=2","SHAPIQ",250,0.00165020981460033,0.00114581441546947,0.00215460521373119
"92","k=2","SHAPIQ",500,0.00024362039552021,0.00019203051688672,0.0002952102741537
"93","k=2","SHAPIQ",750,0.00017148875820285,0.000139770877616831,0.000203206638788869
"94","k=2","SHAPIQ",1000,0.00336213140443659,0.00216825084119667,0.00455601196767651
"95","k=2","SHAPIQ",2000,0.00019634045327149,0.000123663519157517,0.000269017387385464
"96","k=2","SHAPIQ",3500,8.62068738480997e-05,5.23438866386675e-05,0.000120069861057532
"97","k=2","SHAPIQ",5000,5.192524652971e-05,2.99604166304218e-05,7.38900764289982e-05
"98","k=2","SVARMIQ",50,0.00157650839664644,0.00120586157904077,0.00194715521425211
"99","k=2","SVARMIQ",100,0.00155682342209044,0.00116019987374801,0.00195344697043287
"100","k=2","SVARMIQ",250,0.0006735610805646,0.00049723568873817,0.00084988647239103
"101","k=2","SVARMIQ",500,0.00013859259932748,0.000112715141935386,0.000164470056719574
"102","k=2","SVARMIQ",750,0.00012137309711409,9.93364497633598e-05,0.00014340974446482
"103","k=2","SVARMIQ",1000,0.00156942820216243,0.00101795251282232,0.00212090389150254
"104","k=2","SVARMIQ",2000,7.58775202343853e-05,4.95038190340779e-05,0.000102251221434693
"105","k=2","SVARMIQ",3500,3.31254282613679e-05,2.11480985695017e-05,4.5102757953234e-05
"106","k=2","SVARMIQ",5000,1.99590242539369e-05,1.2413435449393e-05,2.75046130584808e-05
"107","k=3","KernelSHAPIQ",50,0.00060391544015238,0.00013337939664816,0.0010744514836566
"108","k=3","KernelSHAPIQ",100,0.109294191017548,0.0280818757725134,0.190506506262582
"109","k=3","KernelSHAPIQ",250,2.31516409611468,0.621324941477029,4.00900325075233
"110","k=3","KernelSHAPIQ",500,0.00862658334285662,0.00413138884810736,0.0131217778376059
"111","k=3","KernelSHAPIQ",750,0.00067230422522616,0.00054780503567874,0.00079680341477358
