"","Facetvar","Approximator","Budget","Prec10_mean","Prec10_ribbon_min","Prec10_ribbon_max"
"96","k=2","PermutationSamplingSII",750,0.252,0.237645878071908,0.266354121928092
"97","k=2","PermutationSamplingSII",1000,0.306,0.290505432156621,0.321494567843379
"98","k=2","PermutationSamplingSII",2000,0.452,0.434564404225837,0.469435595774163
"99","k=2","PermutationSamplingSII",3500,0.506,0.4892399892845,0.5227600107155
"100","k=2","PermutationSamplingSII",5000,0.588,0.567668060714677,0.608331939285322
"101","k=2","SHAPIQ",16,0.122,0.104090932635183,0.139909067364817
"102","k=2","SHAPIQ",50,0.158,0.135486511979324,0.180513488020676
"103","k=2","SHAPIQ",100,0.212,0.186824696260673,0.237175303739326
"104","k=2","SHAPIQ",250,0.326,0.300635715291467,0.351364284708533
"105","k=2","SHAPIQ",500,0.63,0.610569327844664,0.649430672155336
"106","k=2","SHAPIQ",750,0.672,0.650046431185945,0.693953568814056
"107","k=2","SHAPIQ",1000,0.376,0.355684127046136,0.396315872953864
"108","k=2","SHAPIQ",2000,0.798,0.7718934678594,0.8241065321406
"109","k=2","SHAPIQ",3500,0.856,0.832239288129952,0.879760711870048
"110","k=2","SHAPIQ",5000,0.904,0.87976307421663,0.92823692578337
"111","k=2","SVARMIQ",16,0.198,0.177900248757758,0.218099751242242
"112","k=2","SVARMIQ",50,0.312,0.289387018357246,0.334612981642754
"113","k=2","SVARMIQ",100,0.27,0.248762758932402,0.291237241067598
"114","k=2","SVARMIQ",250,0.366,0.345474257079244,0.386525742920756
"115","k=2","SVARMIQ",500,0.678,0.658352078574909,0.69764792142509
"116","k=2","SVARMIQ",750,0.718,0.704093607401557,0.731906392598443
"117","k=2","SVARMIQ",1000,0.41,0.390569327844664,0.429430672155336
"118","k=2","SVARMIQ",2000,0.844,0.817788925848732,0.870211074151268
"119","k=2","SVARMIQ",3500,0.884,0.862550486423859,0.905449513576141
"120","k=2","SVARMIQ",5000,0.922,0.899632019970229,0.944367980029771
"121","k=3","KernelSHAPIQ",16,0.03,0.0223069074183793,0.0376930925816207
"122","k=3","KernelSHAPIQ",50,0.05,0.0388425004629905,0.0611574995370095
"123","k=3","KernelSHAPIQ",100,0.048,0.0380040824659795,0.0579959175340205
"124","k=3","KernelSHAPIQ",250,0.036,0.0254015788622906,0.0465984211377094
"125","k=3","KernelSHAPIQ",500,0.096,0.0811648514448604,0.11083514855514
"126","k=3","KernelSHAPIQ",750,0.164,0.146443095433443,0.181556904566557
"127","k=3","KernelSHAPIQ",1000,0.824,0.809000680287535,0.838999319712465
"128","k=3","KernelSHAPIQ",2000,0.86,0.845153850220838,0.874846149779162
"129","k=3","KernelSHAPIQ",3500,0.896,0.884233565553158,0.907766434446842
"130","k=3","KernelSHAPIQ",5000,0.922,0.912834848610088,0.931165151389912
"131","k=3","PermutationIQ",16,0.064,0.0506721099546393,0.0773278900453607
"132","k=3","PermutationIQ",50,0.288,0.266687935772604,0.309312064227396
"133","k=3","PermutationIQ",100,0.266,0.244886120243609,0.287113879756391
"134","k=3","PermutationIQ",250,0.358,0.33737902791341,0.37862097208659
"135","k=3","PermutationIQ",500,0.438,0.414807812715908,0.461192187284092
"136","k=3","PermutationIQ",750,0.51,0.491428571428571,0.528571428571429
"137","k=3","PermutationIQ",1000,0.53,0.507639320225002,0.552360679774998
"138","k=3","PermutationIQ",2000,0.656,0.638819089853288,0.673180910146712
"139","k=3","PermutationIQ",3500,0.722,0.705269238889192,0.738730761110808
"140","k=3","PermutationIQ",5000,0.76,0.742387388562946,0.777612611437054
"141","k=3","PermutationIQStratified",16,0.064,0.0506721099546393,0.0773278900453607
"142","k=3","PermutationIQStratified",50,0.08,0.0621571485760046,0.0978428514239954
"143","k=3","PermutationIQStratified",100,0.134,0.119261462426824,0.148738537573176
"144","k=3","PermutationIQStratified",250,0.276,0.252,0.3
"145","k=3","PermutationIQStratified",500,0.36,0.338053869291804,0.381946130708196
"146","k=3","PermutationIQStratified",750,0.444,0.42297329200803,0.46502670799197
"147","k=3","PermutationIQStratified",1000,0.478,0.453540120313343,0.502459879686657
"148","k=3","PermutationIQStratified",2000,0.66,0.640205133627784,0.679794866372216
"149","k=3","PermutationIQStratified",3500,0.712,0.694943072506744,0.729056927493256
"150","k=3","PermutationIQStratified",5000,0.752,0.734800094921952,0.769199905078048
"151","k=3","PermutationSamplingSII",16,0.012,0.00584552593470343,0.0181544740652966
"152","k=3","PermutationSamplingSII",50,0.012,0.00584552593470343,0.0181544740652966
"153","k=3","PermutationSamplingSII",100,0.012,0.00584552593470343,0.0181544740652966
"154","k=3","PermutationSamplingSII",250,0.012,0.00584552593470343,0.0181544740652966
"155","k=3","PermutationSamplingSII",500,0.058,0.0484852423969448,0.0675147576030553
"156","k=3","PermutationSamplingSII",750,0.054,0.043229670385731,0.064770329614269
"157","k=3","PermutationSamplingSII",1000,0.098,0.0850668910882786,0.110933108911721
"158","k=3","PermutationSamplingSII",2000,0.146,0.132235212033776,0.159764787966224
"159","k=3","PermutationSamplingSII",3500,0.182,0.16422820395419,0.19977179604581
"160","k=3","PermutationSamplingSII",5000,0.286,0.263866822392155,0.308133177607845
"161","k=3","SHAPIQ",16,0.028,0.0176825885227041,0.0383174114772959
"162","k=3","SHAPIQ",50,0.032,0.0211428571428572,0.0428571428571429
"163","k=3","SHAPIQ",100,0.04,0.0296984249272457,0.0503015750727542
"164","k=3","SHAPIQ",250,0.032,0.0242067533160081,0.0397932466839919
"165","k=3","SHAPIQ",500,0.078,0.0648168320056465,0.0911831679943535
"166","k=3","SHAPIQ",750,0.142,0.122602966774293,0.161397033225707
"167","k=3","SHAPIQ",1000,0.046,0.0373291480540037,0.0546708519459963
"168","k=3","SHAPIQ",2000,0.386,0.354054894022427,0.417945105977573
"169","k=3","SHAPIQ",3500,0.58,0.546436171072941,0.613563828927059
"170","k=3","SHAPIQ",5000,0.696,0.665903556383397,0.726096443616603
"171","k=3","SVARMIQ",16,0.068,0.0547704721110969,0.0812295278889031
"172","k=3","SVARMIQ",50,0.038,0.0281480344859619,0.0478519655140381
"173","k=3","SVARMIQ",100,0.016,0.0107627706343362,0.0212372293656638
"174","k=3","SVARMIQ",250,0.08,0.0662976242191065,0.0937023757808935
"175","k=3","SVARMIQ",500,0.118,0.10022820395419,0.13577179604581
"176","k=3","SVARMIQ",750,0.232,0.208191238107429,0.255808761892571
"177","k=3","SVARMIQ",1000,0.09,0.0745476373908686,0.105452362609131
"178","k=3","SVARMIQ",2000,0.524,0.490857142857143,0.557142857142857
"179","k=3","SVARMIQ",3500,0.718,0.687268775434986,0.748731224565014
"180","k=3","SVARMIQ",5000,0.768,0.739941751549278,0.796058248450722
"181","k=4","KernelSHAPIQ",16,0.002,0,0.004
"182","k=4","KernelSHAPIQ",50,0.012,0.00654891884904603,0.017451081150954
"183","k=4","KernelSHAPIQ",100,0.028,0.0194095449266441,0.0365904550733559
"184","k=4","KernelSHAPIQ",250,0.038,0.027351631340809,0.048648368659191
"185","k=4","KernelSHAPIQ",500,0.216,0.19654623482223,0.235453765177771
"186","k=4","KernelSHAPIQ",750,0.312,0.290880321585627,0.333119678414373
"187","k=4","KernelSHAPIQ",1000,0.006,0.00260733083227489,0.00939266916772511
"188","k=4","KernelSHAPIQ",2000,0.296,0.270772868508978,0.321227131491022
"189","k=4","KernelSHAPIQ",3500,0.654,0.630403044125765,0.677596955874235
"190","k=4","KernelSHAPIQ",5000,0.8,0.782157148576005,0.817842851423995
"191","k=4","PermutationIQ",16,0.01,0.00410984910626049,0.0158901508937395
"192","k=4","PermutationIQ",50,0.168,0.146158268738724,0.189841731261276
"193","k=4","PermutationIQ",100,0.162,0.142645097652069,0.181354902347931
"194","k=4","PermutationIQ",250,0.206,0.185916500833383,0.226083499166617
"195","k=4","PermutationIQ",500,0.206,0.186535747051142,0.225464252948858
"196","k=4","PermutationIQ",750,0.26,0.240412415427426,0.279587584572574
"197","k=4","PermutationIQ",1000,0.308,0.284467131106315,0.331532868893685
"198","k=4","PermutationIQ",2000,0.388,0.366687935772604,0.409312064227396
"199","k=4","PermutationIQ",3500,0.438,0.414632483736466,0.461367516263534
"200","k=4","PermutationIQ",5000,0.548,0.524571428571428,0.571428571428571
"201","k=4","PermutationIQStratified",16,0.01,0.00410984910626049,0.0158901508937395
"202","k=4","PermutationIQStratified",50,0.026,0.0142857142857143,0.0377142857142857
"203","k=4","PermutationIQStratified",100,0.052,0.0385259130027982,0.0654740869972018
"204","k=4","PermutationIQStratified",250,0.146,0.126368704701369,0.165631295298631
"205","k=4","PermutationIQStratified",500,0.184,0.164546234822229,0.203453765177771
"206","k=4","PermutationIQStratified",750,0.238,0.219288440765677,0.256711559234323
"207","k=4","PermutationIQStratified",1000,0.258,0.234949036055394,0.281050963944606
"208","k=4","PermutationIQStratified",2000,0.362,0.341025768968877,0.382974231031123
