"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"149","k=4","PermutationSamplingSII",200,0.00365141715364836,0.0033850105234979,0.00391782378379882
"150","k=4","PermutationSamplingSII",350,0.00396396658773683,0.00367294839749952,0.00425498477797414
"151","k=4","PermutationSamplingSII",500,0.00436524605698684,0.00402468433017457,0.00470580778379911
"152","k=4","PermutationSamplingSII",750,0.00472941745682681,0.00433703000466248,0.00512180490899114
"153","k=4","PermutationSamplingSII",1000,0.00500683793501683,0.00458928069257984,0.00542439517745382
"154","k=4","SHAPIQ",50,1.94828321957347,1.85660427699838,2.03996216214856
"155","k=4","SHAPIQ",100,0.746074715647618,0.718693078682976,0.773456352612259
"156","k=4","SHAPIQ",200,0.252675318700504,0.244318893218306,0.261031744182702
"157","k=4","SHAPIQ",350,0.022171599030913,0.0213363428383119,0.0230068552235141
"158","k=4","SHAPIQ",500,0.21774015686569,0.210114464169877,0.225365849561504
"159","k=4","SHAPIQ",750,0.0603954054135312,0.0580381120732822,0.0627526987537802
"160","k=4","SHAPIQ",1000,0.004660639179635,0.00450470940025625,0.00481656895901375
"161","k=4","SVARMIQ",50,0.168397451034123,0.160719916945924,0.176074985122323
"162","k=4","SVARMIQ",100,0.179435308478197,0.172466412012993,0.1864042049434
"163","k=4","SVARMIQ",200,0.0688732136052451,0.0649911495594021,0.0727552776510881
"164","k=4","SVARMIQ",350,0.00071729055334729,0.0006959651056255,0.00073861600106908
"165","k=4","SVARMIQ",500,0.0281386053987269,0.0272967932762071,0.0289804175212467
"166","k=4","SVARMIQ",750,0.0105619789742717,0.0102579083177493,0.0108660496307942
"167","k=4","SVARMIQ",1000,3.72840678797066e-05,3.30997316603912e-05,4.14684040990219e-05
