"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"69","k=2","PermutationIQ",2000,5.71970217403613e-05,5.53056554205154e-05,5.90883880602071e-05
"70","k=2","PermutationIQ",3500,3.33468289781132e-05,3.24462373976755e-05,3.42474205585508e-05
"71","k=2","PermutationIQ",5000,2.30718755897978e-05,2.21195769506702e-05,2.40241742289255e-05
"72","k=2","PermutationIQStratified",100,0.00268903339880279,0.00240063199837049,0.00297743479923509
"73","k=2","PermutationIQStratified",250,0.00102662677539088,0.0008934616414932,0.00115979190928856
"74","k=2","PermutationIQStratified",500,0.00032539698036956,0.000295493590711115,0.000355300370028005
"75","k=2","PermutationIQStratified",750,0.00016377038994352,0.000151286473069189,0.000176254306817851
"76","k=2","PermutationIQStratified",1000,0.00010751650742193,0.000103498402005386,0.000111534612838474
"77","k=2","PermutationIQStratified",2000,4.53243203039277e-05,4.40999229273284e-05,4.65487176805271e-05
"78","k=2","PermutationIQStratified",3500,2.5332558926622e-05,2.46730436529898e-05,2.59920742002543e-05
"79","k=2","PermutationIQStratified",5000,1.6281308938112e-05,1.5941609696427e-05,1.66210081797971e-05
"80","k=2","PermutationSamplingSII",50,0.0011041283144335,0.00109360900592763,0.00111464762293937
"81","k=2","PermutationSamplingSII",100,0.0011041283144335,0.00109360900592763,0.00111464762293937
"82","k=2","PermutationSamplingSII",250,0.0011041283144335,0.00109360900592763,0.00111464762293937
"83","k=2","PermutationSamplingSII",500,0.00229000496084553,0.00221697585869052,0.00236303406300054
"84","k=2","PermutationSamplingSII",750,0.0033275862104732,0.00322628896783842,0.00342888345310798
"85","k=2","PermutationSamplingSII",1000,0.0032158405976384,0.00308750497031819,0.00334417622495861
"86","k=2","PermutationSamplingSII",2000,0.00510765890491763,0.00493308658481072,0.00528223122502454
"87","k=2","PermutationSamplingSII",3500,0.00547622947934708,0.0052759821189473,0.00567647683974686
"88","k=2","PermutationSamplingSII",5000,0.00514680398320138,0.00491379385391283,0.00537981411248993
"89","k=2","SHAPIQ",50,0.0697224294965461,0.0677640296130635,0.0716808293800287
"90","k=2","SHAPIQ",100,0.029088670426507,0.0284425973432993,0.0297347435097147
"91","k=2","SHAPIQ",250,0.00775789883297688,0.00757129214044789,0.00794450552550587
"92","k=2","SHAPIQ",500,0.00085018266671616,0.000827856748711371,0.00087250858472095
"93","k=2","SHAPIQ",750,0.00031067929581733,0.000303918714944695,0.000317439876689965
"94","k=2","SHAPIQ",1000,0.0313424254048927,0.0306712272564271,0.0320136235533583
"95","k=2","SHAPIQ",2000,0.00158962273801102,0.00155730968646258,0.00162193578955946
"96","k=2","SHAPIQ",3500,0.0006451181289976,0.000628915193322207,0.000661321064672994
"97","k=2","SHAPIQ",5000,0.00037336444182989,0.000364146895452099,0.000382581988207681
"98","k=2","SVARMIQ",50,0.00539322427476599,0.00522682139403625,0.00555962715549573
"99","k=2","SVARMIQ",100,0.0113500539271711,0.0111658476213678,0.0115342602329743
"100","k=2","SVARMIQ",250,0.00352929852125549,0.00348265919278918,0.0035759378497218
"101","k=2","SVARMIQ",500,1.21013035532242e-05,1.02083242839444e-05,1.39942828225039e-05
"102","k=2","SVARMIQ",750,3.80085367980152e-06,3.68864760705563e-06,3.9130597525474e-06
"103","k=2","SVARMIQ",1000,0.00931118744838221,0.00911779560262024,0.00950457929414418
"104","k=2","SVARMIQ",2000,3.0900686531204e-06,2.96835662872137e-06,3.21178067751942e-06
"105","k=2","SVARMIQ",3500,1.15489868333253e-06,1.12085564878755e-06,1.18894171787751e-06
"106","k=2","SVARMIQ",5000,6.44972406308903e-07,6.24081370799397e-07,6.6586344181841e-07
"107","k=3","KernelSHAPIQ",50,0.0379024487923692,0.012530097352295,0.0632748002324434
"108","k=3","KernelSHAPIQ",100,13.0695929816637,4.95287393643853,21.1863120268889
"109","k=3","KernelSHAPIQ",250,79.7853807409,49.6621252220308,109.908636259769
"110","k=3","KernelSHAPIQ",500,1.20504878805049,0.392987570196838,2.01711000590414
"111","k=3","KernelSHAPIQ",750,0.0566960822550247,0.0552377823864042,0.0581543821236452
"112","k=3","KernelSHAPIQ",1000,0.0027205122637604,0.00263373420081279,0.00280729032670801
"113","k=3","KernelSHAPIQ",2000,0.00616074885237539,0.0060428306559811,0.00627866704876968
"114","k=3","KernelSHAPIQ",3500,0.00231838002924256,0.00227961392825194,0.00235714613023318
"115","k=3","KernelSHAPIQ",5000,0.00136590171050822,0.00134112539420921,0.00139067802680723
